0.37	-0.91	0.11	6804
0.36	-0.91	0.09	6845
0.38	-0.93	0.09	6885
0.38	-0.93	0.10	6926
0.38	-0.93	0.09	6967
0.38	-0.93	0.09	7007
0.38	-0.93	0.09	7048
0.37	-0.92	0.09	7088
0.38	-0.92	0.09	7129
0.39	-0.92	0.10	7170
0.38	-0.93	0.11	7212
0.39	-0.93	0.10	7252
0.40	-0.92	0.10	7292
0.39	-0.91	0.11	7332
0.38	-0.91	0.11	7372
0.38	-0.91	0.11	7413
0.39	-0.91	0.11	7453
0.37	-0.90	0.11	7493
0.38	-0.92	0.10	7534
0.41	-0.91	0.10	7574
0.39	-0.91	0.10	7615
0.40	-0.91	0.10	7655
0.40	-0.91	0.09	7696
0.40	-0.91	0.09	7736
0.40	-0.91	0.09	7777
0.41	-0.91	0.09	7817
0.41	-0.93	0.10	7858
0.40	-0.92	0.09	7898
0.39	-0.92	0.10	7939
0.39	-0.93	0.10	7979
0.39	-0.93	0.10	8019
0.39	-0.93	0.10	8059
0.38	-0.92	0.10	8099
0.38	-0.92	0.10	8140
0.39	-0.91	0.09	8180
0.39	-0.93	0.10	8221
0.39	-0.91	0.10	8261
0.39	-0.91	0.09	8302
0.39	-0.91	0.10	8342
0.39	-0.92	0.09	8383
0.40	-0.92	0.09	8423
0.40	-0.91	0.08	8464
0.40	-0.92	0.09	8504
0.39	-0.91	0.09	8545
0.39	-0.91	0.10	8586
0.39	-0.91	0.10	8626
0.39	-0.91	0.10	8667
0.39	-0.92	0.11	8707
0.39	-0.91	0.09	8748
0.39	-0.92	0.10	8790
0.38	-0.91	0.10	8830
0.39	-0.93	0.10	8870
0.39	-0.93	0.11	8911
0.38	-0.91	0.11	8951
0.39	-0.91	0.11	8991
0.40	-0.92	0.10	9032
0.40	-0.92	0.10	9072
0.40	-0.91	0.10	9113
0.40	-0.92	0.09	9153
0.39	-0.91	0.09	9194
0.38	-0.91	0.09	9234
0.39	-0.93	0.09	9275
0.39	-0.93	0.09	9315
0.38	-0.91	0.10	9356
0.39	-0.93	0.09	9397
0.38	-0.91	0.10	9437
0.39	-0.93	0.11	9478
0.39	-0.92	0.11	9518
0.38	-0.92	0.11	9559
0.39	-0.92	0.11	9600
0.39	-0.93	0.10	9641
0.39	-0.92	0.10	9682
0.39	-0.93	0.10	9722
0.39	-0.93	0.10	9763
0.39	-0.93	0.10	9804
0.40	-0.93	0.10	9845
0.39	-0.92	0.10	9886
0.38	-0.91	0.10	9926
0.39	-0.93	0.10	9967
0.39	-0.92	0.11	10007
0.38	-0.91	0.11	10048
0.38	-0.91	0.09	10088
0.38	-0.92	0.09	10129
0.37	-0.91	0.11	10170
0.39	-0.93	0.11	10211
0.38	-0.92	0.10	10252
0.38	-0.91	0.09	10293
0.39	-0.92	0.10	10333
0.38	-0.91	0.09	10373
0.37	-0.92	0.10	10414
0.38	-0.92	0.11	10455
0.38	-0.92	0.11	10496
0.39	-0.92	0.11	10536
0.38	-0.91	0.11	10577
0.39	-0.91	0.10	10618
0.39	-0.92	0.11	10659
0.38	-0.93	0.09	10700
0.39	-0.93	0.09	10741
0.38	-0.93	0.10	10782
0.37	-0.92	0.11	10823
0.38	-0.93	0.09	10864
0.38	-0.93	0.09	10905
0.39	-0.92	0.09	10946
0.39	-0.93	0.09	10987
0.39	-0.91	0.10	11028
0.39	-0.92	0.10	11069
0.38	-0.91	0.10	11110
0.38	-0.91	0.10	11151
0.40	-0.92	0.10	11192
0.40	-0.92	0.10	11233
0.38	-0.91	0.11	11274
0.39	-0.92	0.10	11315
0.39	-0.91	0.10	11356
0.38	-0.91	0.11	11397
0.39	-0.91	0.10	11438
0.39	-0.93	0.11	11479
0.37	-0.92	0.10	11520
0.37	-0.91	0.10	11560
0.38	-0.91	0.10	11601
0.37	-0.93	0.10	11642
0.39	-0.92	0.10	11683
0.39	-0.92	0.09	11724
0.39	-0.92	0.11	11765
0.39	-0.92	0.10	11806
0.39	-0.92	0.11	11847
0.39	-0.92	0.11	11888
0.39	-0.92	0.09	11929
0.40	-0.93	0.10	11970
0.39	-0.93	0.10	12011
0.39	-0.91	0.10	12052
0.38	-0.92	0.10	12093
0.40	-0.91	0.10	12134
0.39	-0.91	0.10	12175
0.39	-0.93	0.09	12216
0.39	-0.91	0.10	12256
0.37	-0.92	0.10	12297
0.39	-0.91	0.09	12338
0.39	-0.92	0.10	12379
0.40	-0.92	0.10	12420
0.40	-0.91	0.09	12461
0.40	-0.91	0.09	12502
0.41	-0.91	0.09	12542
0.39	-0.91	0.10	12583
0.40	-0.93	0.10	12624
0.39	-0.92	0.10	12665
0.39	-0.92	0.10	12706
0.39	-0.93	0.09	12747
0.39	-0.93	0.09	12788
0.37	-0.92	0.10	12829
0.39	-0.92	0.10	12870
0.37	-0.93	0.09	12911
0.37	-0.92	0.10	12952
0.39	-0.92	0.10	12993
0.38	-0.93	0.10	13034
0.39	-0.91	0.09	13075
0.39	-0.92	0.10	13116
0.37	-0.91	0.09	13157
0.38	-0.92	0.09	13198
0.38	-0.92	0.10	13239
0.39	-0.91	0.10	13280
0.38	-0.91	0.10	13321
0.38	-0.91	0.10	13362
0.40	-0.93	0.09	13403
0.39	-0.93	0.09	13444
0.38	-0.93	0.10	13485
0.38	-0.92	0.09	13526
0.38	-0.93	0.09	13566
0.38	-0.93	0.09	13607
0.38	-0.92	0.09	13648
0.38	-0.93	0.10	13689
0.37	-0.92	0.09	13730
0.37	-0.92	0.11	13771
0.36	-0.93	0.10	13812
0.37	-0.92	0.11	13853
0.37	-0.93	0.10	13894
0.38	-0.93	0.10	13935
0.38	-0.92	0.11	13976
0.37	-0.91	0.10	14017
0.37	-0.91	0.11	14058
0.37	-0.92	0.10	14099
0.38	-0.92	0.10	14140
0.39	-0.93	0.10	14181
0.39	-0.93	0.10	14222
0.38	-0.93	0.10	14263
0.38	-0.92	0.11	14304
0.37	-0.92	0.10	14345
0.38	-0.92	0.11	14386
0.38	-0.92	0.11	14427
0.38	-0.93	0.11	14468
0.38	-0.92	0.10	14509
0.38	-0.93	0.10	14550
0.37	-0.92	0.10	14590
0.36	-0.91	0.10	14631
0.38	-0.93	0.11	14672
0.37	-0.91	0.10	14713
0.37	-0.93	0.10	14753
0.39	-0.91	0.10	14794
0.37	-0.92	0.10	14834
0.40	-0.93	0.11	14875
0.37	-0.92	0.11	14916
0.38	-0.93	0.10	14957
0.38	-0.93	0.11	14998
0.36	-0.91	0.10	15039
0.37	-0.91	0.11	15080
0.38	-0.92	0.10	15121
0.37	-0.91	0.10	15161
0.37	-0.91	0.10	15202
0.39	-0.92	0.10	15243
0.38	-0.92	0.10	15284
0.40	-0.92	0.09	15325
0.39	-0.93	0.09	15366
0.39	-0.93	0.09	15407
0.39	-0.93	0.10	15447
0.39	-0.93	0.09	15488
0.38	-0.93	0.09	15528
0.38	-0.94	0.10	15569
0.37	-0.93	0.09	15609
0.38	-0.94	0.10	15649
0.39	-0.94	0.10	15690
0.37	-0.93	0.11	15730
0.37	-0.93	0.10	15771
0.40	-0.94	0.09	15812
0.37	-0.93	0.10	15853
0.37	-0.93	0.09	15894
0.38	-0.91	0.10	15935
0.36	-0.91	0.10	15976
0.36	-0.91	0.10	16017
0.37	-0.92	0.09	16058
0.38	-0.93	0.09	16098
0.37	-0.92	0.09	16139
0.39	-0.94	0.09	16180
0.38	-0.91	0.09	16221
0.38	-0.90	0.09	16262
0.39	-0.91	0.09	16303
0.41	-0.89	0.07	16344
0.39	-0.88	0.08	16385
0.42	-0.89	0.07	16427
0.39	-0.92	0.06	16467
0.42	-0.95	0.07	16508
0.44	-0.95	0.07	16549
0.38	-0.93	0.08	16590
0.36	-0.93	0.09	16631
0.38	-0.93	0.08	16672
0.38	-0.91	0.08	16713
0.37	-0.95	0.07	16754
0.40	-0.92	0.07	16795
0.36	-0.92	0.06	16836
0.39	-0.92	0.06	16877
0.38	-0.93	0.05	16918
0.38	-0.92	0.07	16959
0.39	-0.93	0.07	17000
0.37	-0.92	0.07	17041
0.39	-0.92	0.06	17082
0.38	-0.92	0.06	17123
0.41	-0.92	0.07	17164
0.39	-0.92	0.07	17205
0.39	-0.93	0.08	17246
0.40	-0.91	0.07	17287
0.41	-0.93	0.07	17328
0.39	-0.92	0.07	17369
0.41	-0.91	0.07	17410
0.39	-0.91	0.07	17451
0.41	-0.92	0.07	17491
0.40	-0.91	0.06	17532
0.40	-0.91	0.06	17573
0.42	-0.91	0.06	17614
0.40	-0.91	0.06	17655
0.42	-0.91	0.06	17696
0.39	-0.91	0.06	17737
0.41	-0.91	0.06	17778
0.40	-0.91	0.07	17820
0.40	-0.93	0.07	17861
0.43	-0.92	0.07	17902
0.39	-0.92	0.07	17943
0.42	-0.91	0.07	17983
0.40	-0.91	0.07	18024
0.40	-0.91	0.07	18064
0.41	-0.93	0.07	18105
0.40	-0.92	0.08	18146
0.39	-0.92	0.08	18187
0.39	-0.93	0.07	18228
0.40	-0.93	0.07	18269
0.40	-0.93	0.09	18310
0.37	-0.96	0.10	18351
0.42	-0.94	0.10	18392
0.42	-0.93	0.12	18433
0.39	-0.89	0.12	18473
0.39	-0.89	0.12	18514
0.40	-0.90	0.09	18555
0.42	-0.90	0.08	18596
0.43	-0.89	0.07	18637
0.42	-0.88	0.09	18678
0.40	-0.89	0.08	18719
0.42	-0.91	0.09	18760
0.41	-0.93	0.10	18801
0.42	-0.91	0.11	18842
0.39	-0.91	0.11	18883
0.37	-0.91	0.12	18924
0.38	-0.95	0.12	18965
0.37	-0.94	0.12	19006
0.37	-0.93	0.14	19047
0.36	-0.89	0.14	19088
0.36	-0.90	0.14	19129
0.37	-0.91	0.13	19170
0.39	-0.93	0.12	19211
0.39	-0.93	0.12	19251
0.39	-0.91	0.12	19292
0.40	-0.92	0.13	19333
0.39	-0.92	0.13	19374
0.41	-0.92	0.13	19415
0.40	-0.92	0.13	19456
0.40	-0.93	0.14	19496
0.38	-0.91	0.13	19537
0.38	-0.92	0.14	19578
0.39	-0.90	0.13	19619
0.38	-0.91	0.12	19660
0.39	-0.92	0.12	19701
0.40	-0.91	0.14	19741
0.37	-0.91	0.13	19782
0.39	-0.91	0.13	19823
0.39	-0.91	0.14	19863
0.39	-0.91	0.13	19904
0.39	-0.92	0.14	19945
0.40	-0.92	0.13	19986
0.39	-0.92	0.13	20028
0.39	-0.91	0.12	20069
0.39	-0.91	0.13	20110
0.39	-0.92	0.13	20151
0.40	-0.92	0.14	20192
0.39	-0.91	0.13	20233
0.40	-0.91	0.14	20274
0.40	-0.91	0.13	20315
0.39	-0.91	0.14	20356
0.39	-0.91	0.14	20397
0.39	-0.91	0.13	20438
0.40	-0.91	0.13	20478
0.40	-0.91	0.13	20519
0.39	-0.90	0.13	20560
0.39	-0.91	0.13	20601
0.40	-0.91	0.12	20642
0.39	-0.91	0.12	20683
0.39	-0.91	0.12	20724
0.39	-0.92	0.13	20765
0.41	-0.91	0.13	20806
0.40	-0.91	0.13	20847
0.42	-0.90	0.14	20888
0.41	-0.91	0.14	20929
0.40	-0.91	0.14	20970
0.41	-0.91	0.13	21011
0.42	-0.91	0.14	21052
0.41	-0.91	0.14	21093
0.41	-0.91	0.14	21134
0.42	-0.90	0.13	21176
0.41	-0.90	0.13	21217
0.41	-0.90	0.13	21258
0.42	-0.91	0.14	21299
0.42	-0.90	0.13	21340
0.43	-0.89	0.13	21381
0.42	-0.89	0.13	21422
0.42	-0.90	0.13	21463
0.43	-0.89	0.13	21504
0.41	-0.88	0.13	21544
0.42	-0.89	0.12	21585
0.42	-0.90	0.12	21626
0.41	-0.91	0.13	21667
0.43	-0.91	0.14	21708
0.42	-0.91	0.14	21749
0.41	-0.91	0.14	21790
0.42	-0.90	0.15	21831
0.41	-0.89	0.15	21872
0.42	-0.91	0.14	21913
0.42	-0.93	0.12	21954
0.43	-0.92	0.11	21995
0.39	-0.91	0.10	22036
0.39	-0.91	0.09	22077
0.38	-0.89	0.09	22117
0.38	-0.91	0.10	22158
0.39	-0.91	0.10	22198
0.39	-0.91	0.11	22238
0.39	-0.92	0.12	22279
0.40	-0.91	0.12	22320
0.39	-0.92	0.11	22361
0.39	-0.92	0.12	22402
0.39	-0.91	0.13	22443
0.39	-0.93	0.12	22483
0.39	-0.92	0.12	22523
0.39	-0.92	0.12	22564
0.38	-0.93	0.12	22605
0.39	-0.93	0.12	22646
0.38	-0.92	0.12	22687
0.39	-0.91	0.12	22728
0.39	-0.91	0.12	22769
0.39	-0.92	0.11	22810
0.39	-0.91	0.12	22850
0.37	-0.91	0.11	22891
0.38	-0.91	0.11	22932
0.38	-0.91	0.12	22973
0.37	-0.91	0.11	23014
0.39	-0.92	0.11	23055
0.40	-0.93	0.13	23095
0.41	-0.93	0.13	23136
0.39	-0.92	0.13	23177
0.37	-0.93	0.13	23218
0.37	-0.91	0.12	23259
0.37	-0.90	0.12	23300
0.37	-0.90	0.13	23341
0.37	-0.92	0.13	23383
0.37	-0.89	0.13	23424
0.36	-0.92	0.12	23464
0.37	-0.91	0.13	23505
0.37	-0.89	0.13	23546
0.39	-0.90	0.12	23587
0.39	-0.89	0.11	23628
0.41	-0.91	0.10	23669
0.41	-0.92	0.09	23710
0.41	-0.93	0.09	23750
0.43	-0.93	0.08	23791
0.43	-0.92	0.08	23832
0.42	-0.93	0.08	23873
0.44	-0.93	0.09	23914
0.43	-0.91	0.09	23955
0.41	-0.91	0.08	23996
0.43	-0.92	0.09	24037
0.43	-0.91	0.09	24078
0.43	-0.90	0.08	24119
0.45	-0.91	0.05	24160
0.46	-0.90	0.07	24201
0.39	-0.90	0.07	24242
0.41	-0.92	0.09	24283
0.35	-0.91	0.08	24324
0.39	-0.92	0.07	24365
0.38	-0.91	0.08	24406
0.37	-0.92	0.09	24446
0.39	-0.92	0.08	24488
0.41	-0.92	0.11	24529
0.36	-0.92	0.08	24570
0.39	-0.92	0.11	24611
0.38	-0.92	0.11	24652
0.39	-0.91	0.11	24693
0.40	-0.91	0.10	24734
0.41	-0.91	0.11	24775
0.39	-0.90	0.09	24816
0.42	-0.91	0.11	24857
0.37	-0.95	0.10	24898
0.39	-0.91	0.11	24939
0.37	-0.91	0.11	24980
0.37	-0.90	0.12	25021
0.35	-0.91	0.11	25062
0.40	-0.93	0.10	25103
0.41	-0.93	0.10	25144
0.39	-0.93	0.09	25185
0.41	-0.91	0.09	25226
0.39	-0.92	0.08	25267
0.42	-0.92	0.09	25308
0.38	-0.93	0.09	25349
0.40	-0.92	0.09	25390
0.37	-0.93	0.09	25431
0.39	-0.91	0.09	25472
0.38	-0.93	0.09	25512
0.39	-0.92	0.09	25553
0.37	-0.93	0.08	25594
0.39	-0.92	0.09	25635
0.39	-0.91	0.09	25676
0.39	-0.92	0.09	25717
0.39	-0.93	0.09	25758
0.39	-0.93	0.09	25799
0.37	-0.93	0.10	25840
0.37	-0.93	0.10	25881
0.37	-0.92	0.11	25922
0.35	-0.95	0.11	25963
0.32	-0.93	0.12	26004
0.34	-0.95	0.12	26045
0.37	-0.97	0.08	26086
0.44	-0.91	0.08	26127
0.42	-0.95	0.07	26168
0.39	-0.93	0.09	26209
0.40	-0.94	0.08	26250
0.41	-0.93	0.09	26291
0.39	-0.92	0.10	26332
0.40	-0.91	0.11	26373
0.40	-0.91	0.11	26414
0.39	-0.91	0.12	26455
0.41	-0.89	0.13	26496
0.39	-0.88	0.14	26537
0.40	-0.88	0.12	26578
0.40	-0.90	0.14	26619
0.38	-0.90	0.13	26660
0.37	-0.90	0.13	26701
0.37	-0.90	0.14	26742
0.36	-0.90	0.14	26783
0.36	-0.93	0.15	26824
0.36	-0.95	0.15	26865
0.34	-0.93	0.16	26906
0.34	-0.91	0.16	26947
0.32	-0.90	0.16	26988
0.32	-0.91	0.16	27029
0.36	-0.91	0.14	27070
0.34	-0.93	0.14	27111
0.35	-0.93	0.14	27152
0.36	-0.91	0.14	27192
0.33	-0.93	0.14	27233
0.36	-0.92	0.16	27274
0.37	-0.92	0.15	27315
0.37	-0.95	0.16	27356
0.38	-0.93	0.16	27397
0.37	-0.94	0.15	27438
0.37	-0.93	0.15	27479
0.37	-0.92	0.14	27520
0.36	-0.93	0.14	27560
0.36	-0.93	0.13	27601
0.36	-0.93	0.14	27642
0.36	-0.92	0.14	27683
0.36	-0.92	0.13	27724
0.36	-0.92	0.12	27765
0.37	-0.93	0.12	27806
0.37	-0.93	0.12	27847
0.37	-0.93	0.13	27888
0.37	-0.92	0.13	27929
0.36	-0.94	0.13	27970
0.38	-0.93	0.13	28011
0.37	-0.93	0.14	28052
0.35	-0.92	0.14	28093
0.36	-0.91	0.14	28134
0.36	-0.92	0.14	28175
0.37	-0.91	0.13	28216
0.38	-0.91	0.14	28257
0.37	-0.92	0.13	28298
0.38	-0.93	0.14	28339
0.39	-0.92	0.14	28380
0.38	-0.91	0.13	28421
0.38	-0.91	0.14	28462
0.38	-0.92	0.13	28503
0.37	-0.91	0.14	28544
0.39	-0.93	0.14	28584
0.39	-0.92	0.14	28625
0.38	-0.93	0.12	28666
0.40	-0.92	0.13	28707
0.38	-0.90	0.14	28748
0.39	-0.91	0.15	28789
0.39	-0.90	0.13	28830
0.39	-0.92	0.14	28871
0.39	-0.92	0.14	28912
0.40	-0.91	0.14	28953
0.38	-0.91	0.14	28993
0.37	-0.92	0.14	29034
0.39	-0.91	0.14	29075
0.39	-0.91	0.15	29116
0.38	-0.92	0.14	29157
0.40	-0.91	0.14	29198
0.38	-0.92	0.15	29239
0.39	-0.91	0.14	29280
0.38	-0.91	0.15	29321
0.37	-0.93	0.14	29362
0.38	-0.91	0.14	29402
0.38	-0.91	0.13	29443
0.37	-0.91	0.13	29484
0.39	-0.92	0.13	29524
0.37	-0.92	0.15	29565
0.37	-0.92	0.15	29606
0.38	-0.92	0.15	29647
0.39	-0.92	0.15	29688
0.37	-0.92	0.15	29729
0.38	-0.91	0.15	29770
0.38	-0.92	0.14	29810
0.37	-0.91	0.14	29851
0.38	-0.93	0.14	29892
0.37	-0.92	0.14	29933
0.36	-0.92	0.15	29974
0.36	-0.92	0.15	30015
0.35	-0.92	0.15	30056
0.36	-0.92	0.15	30096
0.37	-0.92	0.14	30137
0.37	-0.92	0.14	30178
0.37	-0.92	0.15	30219
0.37	-0.92	0.14	30260
0.37	-0.92	0.15	30301
0.37	-0.92	0.15	30342
0.38	-0.92	0.15	30382
0.36	-0.92	0.14	30423
0.36	-0.92	0.15	30464
0.36	-0.93	0.14	30504
0.36	-0.92	0.15	30545
0.36	-0.92	0.14	30586
0.36	-0.92	0.15	30627
0.36	-0.91	0.14	30668
0.38	-0.92	0.16	30708
0.37	-0.92	0.14	30749
0.37	-0.92	0.14	30790
0.38	-0.93	0.14	30831
0.38	-0.92	0.14	30872
0.38	-0.92	0.15	30913
0.38	-0.93	0.15	30954
0.38	-0.91	0.15	30995
0.38	-0.92	0.14	31036
0.38	-0.92	0.14	31077
0.37	-0.92	0.14	31117
0.37	-0.91	0.14	31158
0.38	-0.93	0.13	31199
0.37	-0.92	0.14	31240
0.37	-0.92	0.14	31281
0.39	-0.92	0.14	31322
0.37	-0.92	0.14	31363
0.38	-0.91	0.14	31404
0.38	-0.91	0.14	31444
0.37	-0.92	0.14	31485
0.39	-0.91	0.14	31526
0.39	-0.92	0.15	31567
0.38	-0.91	0.14	31608
0.39	-0.91	0.14	31649
0.39	-0.93	0.14	31690
0.38	-0.91	0.13	31731
0.39	-0.91	0.14	31772
0.39	-0.93	0.14	31813
0.38	-0.91	0.14	31854
0.37	-0.91	0.14	31895
0.38	-0.92	0.15	31936
0.37	-0.92	0.14	31977
0.37	-0.91	0.14	32018
0.38	-0.92	0.15	32059
0.39	-0.92	0.15	32100
0.39	-0.91	0.14	32141
0.39	-0.92	0.15	32181
0.39	-0.91	0.14	32222
0.39	-0.91	0.14	32263
0.39	-0.91	0.14	32304
0.39	-0.91	0.15	32345
0.39	-0.92	0.14	32386
0.37	-0.91	0.15	32427
0.38	-0.91	0.14	32467
0.37	-0.91	0.14	32508
0.37	-0.91	0.15	32549
0.38	-0.91	0.14	32590
0.39	-0.91	0.14	32631
0.37	-0.92	0.15	32672
0.38	-0.91	0.14	32713
0.37	-0.93	0.14	32754
0.37	-0.93	0.14	32795
0.37	-0.91	0.14	32836
0.37	-0.91	0.15	32877
0.37	-0.91	0.15	32918
0.39	-0.92	0.15	32959
0.38	-0.92	0.13	33000
0.38	-0.92	0.14	33041
0.37	-0.92	0.14	33082
0.37	-0.93	0.14	33123
0.36	-0.93	0.14	33164
0.36	-0.93	0.14	33205
0.35	-0.92	0.13	33246
0.36	-0.93	0.13	33287
0.36	-0.92	0.13	33328
0.34	-0.93	0.14	33369
0.35	-0.93	0.13	33410
0.36	-0.93	0.12	33451
0.36	-0.92	0.13	33491
0.36	-0.93	0.14	33532
0.36	-0.93	0.14	33573
0.36	-0.93	0.14	33614
0.36	-0.93	0.14	33655
0.36	-0.93	0.14	33696
0.36	-0.92	0.13	33737
0.36	-0.93	0.14	33778
0.36	-0.93	0.14	33819
0.36	-0.92	0.13	33860
0.36	-0.93	0.13	33901
0.35	-0.93	0.13	33942
0.36	-0.92	0.14	33983
0.36	-0.92	0.14	34024
0.37	-0.92	0.14	34065
0.37	-0.93	0.13	34106
0.38	-0.93	0.14	34147
0.37	-0.92	0.14	34188
0.37	-0.92	0.15	34229
0.37	-0.92	0.14	34270
0.37	-0.92	0.14	34311
0.39	-0.91	0.16	34352
0.38	-0.91	0.15	34393
0.38	-0.91	0.14	34434
0.38	-0.91	0.13	34475
0.36	-0.93	0.13	34515
0.36	-0.94	0.12	34556
0.35	-0.91	0.11	34597
0.37	-0.93	0.13	34638
0.37	-0.90	0.13	34679
0.37	-0.91	0.14	34720
0.37	-0.94	0.15	34760
0.38	-0.96	0.15	34801
0.38	-0.94	0.14	34842
0.36	-0.91	0.14	34883
0.37	-0.91	0.13	34924
0.36	-0.91	0.14	34965
0.37	-0.91	0.13	35006
0.37	-0.92	0.14	35047
0.37	-0.92	0.14	35088
0.38	-0.93	0.12	35129
0.37	-0.92	0.13	35170
0.37	-0.91	0.14	35211
0.37	-0.92	0.14	35252
0.37	-0.92	0.14	35293
0.39	-0.94	0.12	35334
0.37	-0.93	0.13	35375
0.37	-0.91	0.14	35416
0.38	-0.91	0.15	35457
0.38	-0.91	0.15	35497
0.37	-0.92	0.15	35538
0.39	-0.92	0.14	35579
0.39	-0.91	0.13	35620
0.37	-0.90	0.14	35661
0.38	-0.91	0.14	35702
0.39	-0.91	0.13	35743
0.38	-0.93	0.12	35784
0.38	-0.91	0.14	35825
0.37	-0.91	0.13	35866
0.38	-0.91	0.13	35907
0.36	-0.93	0.13	35948
0.37	-0.93	0.13	35989
0.36	-0.92	0.14	36030
0.37	-0.92	0.14	36071
0.37	-0.92	0.13	36112
0.38	-0.93	0.13	36153
0.37	-0.93	0.13	36194
0.37	-0.92	0.12	36235
0.37	-0.93	0.13	36276
0.37	-0.92	0.13	36317
0.37	-0.92	0.13	36358
0.37	-0.92	0.12	36399
0.37	-0.93	0.13	36441
